TransactionID,ClientID,ChannelID,Amount,PaymentMethod,PaymentDate,Month
TXN09041,6,4,7685.28,PayPal,2024-03-25,Mar 2024
TXN09042,4,2,4285.42,PayPal,2024-01-06,Jan 2024
TXN09043,5,4,9350.83,Credit Card,2024-03-22,Mar 2024
TXN09044,4,4,5527.91,PayPal,2024-01-06,Jan 2024
TXN09045,3,2,7823.67,Credit Card,2024-03-21,Mar 2024
TXN09046,6,2,2339.17,Bank Transfer,2024-03-14,Mar 2024
TXN09047,5,5,8269.36,Bank Transfer,2024-01-07,Jan 2024
TXN09048,8,1,520.37,Bank Transfer,2024-01-07,Jan 2024
TXN09049,8,3,3706.74,PayPal,2024-04-10,Apr 2024
TXN09050,4,5,4624.58,PayNow,2024-03-29,Mar 2024
TXN09051,7,2,5525.53,PayNow,2024-01-23,Jan 2024
TXN09052,2,4,8610.85,Bank Transfer,2024-01-21,Jan 2024
TXN09053,1,2,8505.53,PayNow,2024-02-21,Feb 2024
TXN09054,3,1,5009.65,Bank Transfer,2024-05-09,May 2024
TXN09055,4,2,8722.96,Credit Card,2024-04-09,Apr 2024
TXN09056,1,5,8945.75,PayPal,2024-03-07,Mar 2024
TXN09057,2,2,7831.84,Credit Card,2024-01-21,Jan 2024
TXN09058,5,2,1070.73,PayNow,2024-03-18,Mar 2024
TXN09059,8,2,1381.18,Bank Transfer,2024-04-28,Apr 2024
TXN09060,2,4,5407.06,Credit Card,2024-04-23,Apr 2024
TXN09061,2,4,9992.78,PayPal,2024-05-24,May 2024
TXN09062,6,2,1309.85,Bank Transfer,2024-02-29,Feb 2024
TXN09063,8,2,8367.17,PayPal,2024-04-17,Apr 2024
TXN09064,2,1,4794.0,Credit Card,2024-01-30,Jan 2024
TXN09065,7,5,6625.4,PayNow,2024-04-11,Apr 2024
TXN09066,5,1,3262.84,Bank Transfer,2024-04-17,Apr 2024
TXN09067,5,4,5717.93,PayNow,2024-03-30,Mar 2024
TXN09068,8,3,9781.55,PayNow,2024-02-19,Feb 2024
TXN09069,6,4,4720.45,PayPal,2024-02-14,Feb 2024
TXN09070,8,4,8206.8,Bank Transfer,2024-05-17,May 2024
TXN09071,6,1,4186.28,PayPal,2024-05-26,May 2024
TXN09072,4,2,9754.56,Bank Transfer,2024-01-09,Jan 2024
TXN09073,1,1,3017.87,Credit Card,2024-05-02,May 2024
TXN09074,1,4,8062.21,Credit Card,2024-03-31,Mar 2024
TXN09075,2,5,6294.25,PayPal,2024-03-30,Mar 2024
TXN09076,3,2,1050.57,PayNow,2024-02-26,Feb 2024
TXN09077,8,2,3699.49,PayPal,2024-05-04,May 2024
TXN09078,2,3,6567.01,PayNow,2024-01-20,Jan 2024
TXN09079,4,5,7848.84,Credit Card,2024-02-28,Feb 2024
TXN09080,3,5,6993.12,Credit Card,2024-04-10,Apr 2024
TXN09081,3,5,7483.55,Credit Card,2024-04-21,Apr 2024
TXN09082,7,4,1008.91,Bank Transfer,2024-03-23,Mar 2024
TXN09083,1,3,9445.64,Bank Transfer,2024-01-07,Jan 2024
TXN09084,4,3,8248.91,Bank Transfer,2024-03-08,Mar 2024
TXN09085,4,3,4633.63,Credit Card,2024-04-14,Apr 2024
TXN09086,8,4,6347.64,Bank Transfer,2024-05-13,May 2024
TXN09087,8,2,3300.54,PayNow,2024-03-13,Mar 2024
TXN09088,7,4,4182.58,Credit Card,2024-01-25,Jan 2024
TXN09089,8,3,2793.42,PayPal,2024-05-17,May 2024
TXN09090,8,3,1739.59,Bank Transfer,2024-03-14,Mar 2024
TXN09091,7,5,2744.44,PayNow,2024-02-05,Feb 2024
TXN09092,8,1,6238.33,Bank Transfer,2024-05-13,May 2024
TXN09093,6,1,4495.94,Bank Transfer,2024-05-29,May 2024
TXN09094,1,5,3465.61,PayNow,2024-05-23,May 2024
TXN09095,3,4,1828.63,PayPal,2024-05-14,May 2024
TXN09096,4,1,8684.74,Bank Transfer,2024-02-22,Feb 2024
TXN09097,2,2,6868.84,PayPal,2024-03-27,Mar 2024
TXN09098,7,2,3026.55,PayNow,2024-04-10,Apr 2024
TXN09099,8,3,2981.73,PayPal,2024-01-27,Jan 2024
TXN09100,6,2,8572.92,Bank Transfer,2024-04-18,Apr 2024
TXN09101,7,5,4310.59,PayNow,2024-03-18,Mar 2024
TXN09102,7,5,2190.8,PayPal,2024-01-30,Jan 2024
TXN09103,2,4,1490.97,PayNow,2024-04-04,Apr 2024
TXN09104,5,3,2975.23,PayPal,2024-02-06,Feb 2024
TXN09105,6,1,6443.35,PayNow,2024-01-08,Jan 2024
TXN09106,5,3,7237.65,Credit Card,2024-04-22,Apr 2024
TXN09107,7,4,3467.83,PayPal,2024-05-04,May 2024
TXN09108,5,1,2645.53,Bank Transfer,2024-05-12,May 2024
TXN09109,3,4,4639.22,PayPal,2024-01-31,Jan 2024
TXN09110,4,2,3826.4,PayNow,2024-05-17,May 2024
TXN09111,3,2,9241.58,PayNow,2024-05-18,May 2024
TXN09112,5,5,5599.13,PayPal,2024-02-02,Feb 2024
TXN09113,4,3,8165.79,PayNow,2024-01-04,Jan 2024
TXN09114,8,4,7151.59,PayNow,2024-01-28,Jan 2024
TXN09115,7,1,8170.41,Credit Card,2024-03-20,Mar 2024
TXN09116,2,1,6714.17,PayNow,2024-01-27,Jan 2024
TXN09117,4,5,6588.35,Credit Card,2024-04-28,Apr 2024
TXN09118,4,3,5437.89,PayNow,2024-02-13,Feb 2024
TXN09119,1,1,1779.35,PayPal,2024-05-23,May 2024
TXN09120,3,4,9806.64,Credit Card,2024-01-19,Jan 2024
TXN09121,7,5,9958.18,Bank Transfer,2024-03-23,Mar 2024
TXN09122,2,4,3176.95,PayPal,2024-01-02,Jan 2024
TXN09123,5,1,9165.38,Credit Card,2024-05-25,May 2024
TXN09124,1,5,6153.46,Bank Transfer,2024-02-19,Feb 2024
TXN09125,1,4,2983.54,Credit Card,2024-02-12,Feb 2024
TXN09126,6,5,7614.07,Credit Card,2024-04-09,Apr 2024
TXN09127,4,4,4497.43,PayNow,2024-02-09,Feb 2024
TXN09128,7,3,5773.42,Bank Transfer,2024-02-02,Feb 2024
TXN09129,1,2,2761.03,PayPal,2024-05-14,May 2024
TXN09130,7,2,9911.57,Credit Card,2024-03-22,Mar 2024
TXN09131,1,3,6006.34,Credit Card,2024-01-04,Jan 2024
TXN09132,1,1,7140.53,Credit Card,2024-01-31,Jan 2024
TXN09133,6,2,4832.61,Bank Transfer,2024-01-01,Jan 2024
TXN09134,7,5,7493.55,Bank Transfer,2024-05-19,May 2024
TXN09135,1,2,595.77,Credit Card,2024-02-09,Feb 2024
TXN09136,2,4,5925.48,Bank Transfer,2024-01-16,Jan 2024
TXN09137,4,5,4940.08,PayPal,2024-02-12,Feb 2024
TXN09138,2,3,3056.58,PayNow,2024-02-12,Feb 2024
TXN09139,1,4,524.78,Bank Transfer,2024-01-18,Jan 2024
TXN09140,3,5,6799.96,PayNow,2024-04-26,Apr 2024
TXN09141,7,2,3655.26,Bank Transfer,2024-02-09,Feb 2024
TXN09142,3,4,2402.22,PayPal,2024-03-19,Mar 2024
TXN09143,6,3,6285.57,Credit Card,2024-03-09,Mar 2024
TXN09144,4,2,3914.84,PayNow,2024-02-06,Feb 2024
TXN09145,3,5,6669.86,PayNow,2024-04-26,Apr 2024
TXN09146,4,5,8252.39,Credit Card,2024-04-12,Apr 2024
TXN09147,2,5,754.07,PayNow,2024-04-21,Apr 2024
TXN09148,8,3,2475.59,Bank Transfer,2024-05-22,May 2024
TXN09149,7,1,3082.8,Credit Card,2024-05-30,May 2024
TXN09150,2,4,4946.15,PayNow,2024-03-17,Mar 2024
TXN09151,1,2,4909.91,Credit Card,2024-02-10,Feb 2024
TXN09152,6,3,9260.31,Credit Card,2024-03-11,Mar 2024
TXN09153,2,4,6450.18,PayNow,2024-01-19,Jan 2024
TXN09154,5,5,7517.43,PayNow,2024-03-27,Mar 2024
TXN09155,5,1,8495.84,Bank Transfer,2024-05-30,May 2024
TXN09156,3,5,9157.5,PayPal,2024-04-17,Apr 2024
TXN09157,1,4,6739.47,Credit Card,2024-03-29,Mar 2024
TXN09158,1,3,4839.9,Credit Card,2024-01-15,Jan 2024
TXN09159,8,3,8708.6,PayNow,2024-01-21,Jan 2024
TXN09160,6,2,6747.16,Bank Transfer,2024-04-24,Apr 2024
TXN09161,6,3,8795.81,PayPal,2024-03-25,Mar 2024
TXN09162,1,5,3051.08,Credit Card,2024-05-08,May 2024
TXN09163,2,3,7098.34,Credit Card,2024-01-01,Jan 2024
TXN09164,4,4,8643.29,PayNow,2024-02-02,Feb 2024
TXN09165,5,5,6632.46,PayNow,2024-02-17,Feb 2024
TXN09166,1,1,1786.49,PayNow,2024-05-03,May 2024
TXN09167,1,4,9014.61,PayPal,2024-01-30,Jan 2024
TXN09168,5,3,7920.46,Credit Card,2024-02-05,Feb 2024
TXN09169,8,4,9026.63,PayNow,2024-04-02,Apr 2024
TXN09170,8,4,3244.03,PayPal,2024-05-16,May 2024
TXN09171,1,5,2519.94,PayPal,2024-03-03,Mar 2024
TXN09172,1,5,1397.66,Credit Card,2024-02-03,Feb 2024
TXN09173,7,2,3036.83,PayPal,2024-01-10,Jan 2024
TXN09174,2,5,636.41,PayNow,2024-03-19,Mar 2024
TXN09175,1,2,1990.44,Credit Card,2024-02-04,Feb 2024
TXN09176,8,3,4838.53,Bank Transfer,2024-03-21,Mar 2024
TXN09177,3,5,8565.25,PayPal,2024-04-20,Apr 2024
TXN09178,8,3,7412.85,PayNow,2024-03-29,Mar 2024
TXN09179,6,5,4429.4,PayNow,2024-02-05,Feb 2024
TXN09180,6,1,7384.82,PayPal,2024-04-08,Apr 2024
TXN09181,5,5,5031.06,Bank Transfer,2024-04-08,Apr 2024
TXN09182,5,5,4993.26,Bank Transfer,2024-04-12,Apr 2024
TXN09183,1,1,2169.65,PayNow,2024-01-12,Jan 2024
TXN09184,7,3,3735.43,Bank Transfer,2024-03-07,Mar 2024
TXN09185,5,4,6406.19,PayNow,2024-03-02,Mar 2024
TXN09186,5,5,3218.48,PayPal,2024-02-04,Feb 2024
TXN09187,5,1,7049.62,PayNow,2024-01-02,Jan 2024
TXN09188,1,3,6830.41,PayPal,2024-04-05,Apr 2024
TXN09189,4,4,883.53,PayNow,2024-02-24,Feb 2024
TXN09190,2,5,1492.26,PayPal,2024-01-28,Jan 2024
TXN09191,4,5,6626.91,PayNow,2024-01-31,Jan 2024
TXN09192,6,5,3154.38,Bank Transfer,2024-03-30,Mar 2024
TXN09193,2,2,2838.43,Bank Transfer,2024-05-27,May 2024
TXN09194,2,5,6843.47,PayPal,2024-03-14,Mar 2024
TXN09195,2,1,5438.12,Credit Card,2024-04-28,Apr 2024
TXN09196,8,4,3297.86,Bank Transfer,2024-04-06,Apr 2024
TXN09197,1,3,5682.29,Credit Card,2024-04-07,Apr 2024
TXN09198,6,5,1974.88,Credit Card,2024-05-13,May 2024
TXN09199,4,4,5947.7,PayNow,2024-03-07,Mar 2024
TXN09200,5,5,2452.19,PayNow,2024-04-30,Apr 2024
TXN09201,7,5,5565.53,Bank Transfer,2024-05-02,May 2024
TXN09202,7,1,4214.14,Credit Card,2024-05-09,May 2024
TXN09203,8,4,4139.44,PayNow,2024-05-14,May 2024
TXN09204,1,5,3282.69,Credit Card,2024-05-14,May 2024
TXN09205,6,2,7393.52,PayPal,2024-04-16,Apr 2024
TXN09206,1,1,8665.64,Bank Transfer,2024-05-24,May 2024
TXN09207,3,4,688.46,PayNow,2024-01-17,Jan 2024
TXN09208,5,1,1829.45,PayNow,2024-05-05,May 2024
TXN09209,6,5,7743.92,PayPal,2024-03-27,Mar 2024
TXN09210,6,3,5870.15,Credit Card,2024-04-18,Apr 2024
TXN09211,7,5,1359.44,Credit Card,2024-02-13,Feb 2024
TXN09212,4,4,8734.79,Credit Card,2024-05-06,May 2024
TXN09213,4,3,6024.45,PayNow,2024-05-13,May 2024
TXN09214,3,2,7766.77,PayNow,2024-01-28,Jan 2024
TXN09215,3,2,2176.19,PayNow,2024-03-24,Mar 2024
TXN09216,1,2,3245.26,PayNow,2024-05-12,May 2024
TXN09217,2,1,7775.64,Bank Transfer,2024-05-07,May 2024
TXN09218,5,2,3662.96,PayNow,2024-04-29,Apr 2024
TXN09219,7,2,1771.08,Credit Card,2024-02-02,Feb 2024
TXN09220,4,1,4914.38,Credit Card,2024-02-09,Feb 2024
TXN09221,2,1,9641.76,Credit Card,2024-02-03,Feb 2024
TXN09222,7,2,8388.95,PayNow,2024-05-04,May 2024
TXN09223,4,3,6957.37,Credit Card,2024-02-23,Feb 2024
TXN09224,7,2,2833.56,PayNow,2024-02-16,Feb 2024
TXN09225,5,1,7248.33,Bank Transfer,2024-04-11,Apr 2024
TXN09226,8,1,8209.54,PayNow,2024-05-20,May 2024
TXN09227,2,3,7350.39,Credit Card,2024-02-08,Feb 2024
TXN09228,4,3,8617.4,Credit Card,2024-03-09,Mar 2024
TXN09229,3,2,6851.22,PayNow,2024-05-01,May 2024
TXN09230,5,3,5591.85,Bank Transfer,2024-01-12,Jan 2024
TXN09231,1,2,8308.49,Bank Transfer,2024-04-09,Apr 2024
TXN09232,5,4,1960.77,Bank Transfer,2024-03-26,Mar 2024
TXN09233,1,3,9312.21,PayNow,2024-03-06,Mar 2024
TXN09234,1,4,9001.26,Credit Card,2024-03-01,Mar 2024
TXN09235,1,1,3030.25,Bank Transfer,2024-02-27,Feb 2024
TXN09236,6,2,2365.05,Credit Card,2024-05-01,May 2024
TXN09237,8,1,7644.09,PayPal,2024-05-09,May 2024
TXN09238,4,2,3677.45,PayNow,2024-05-23,May 2024
TXN09239,4,5,4021.03,Credit Card,2024-04-12,Apr 2024
TXN09240,3,5,2976.03,Bank Transfer,2024-05-14,May 2024
TXN09241,8,3,5533.81,PayPal,2024-05-24,May 2024
TXN09242,1,1,8805.19,PayNow,2024-05-28,May 2024
TXN09243,4,2,9120.68,Credit Card,2024-05-05,May 2024
TXN09244,3,4,6481.8,Credit Card,2024-04-27,Apr 2024
TXN09245,5,1,3387.83,PayPal,2024-05-27,May 2024
TXN09246,1,1,4822.32,PayNow,2024-04-04,Apr 2024
TXN09247,6,4,6954.37,PayPal,2024-01-04,Jan 2024
TXN09248,6,5,6154.91,Credit Card,2024-03-29,Mar 2024
TXN09249,6,5,9366.47,PayPal,2024-04-11,Apr 2024
TXN09250,3,2,2107.78,Bank Transfer,2024-02-04,Feb 2024
TXN09251,5,2,672.36,PayPal,2024-01-11,Jan 2024
TXN09252,2,5,1497.86,Credit Card,2024-03-02,Mar 2024
TXN09253,8,1,7520.39,Bank Transfer,2024-04-19,Apr 2024
TXN09254,4,3,6121.48,Credit Card,2024-04-07,Apr 2024
TXN09255,3,1,9771.17,Bank Transfer,2024-03-18,Mar 2024
TXN09256,7,1,1768.98,Bank Transfer,2024-05-20,May 2024
TXN09257,3,5,4406.0,Credit Card,2024-02-25,Feb 2024
TXN09258,1,2,6542.15,PayNow,2024-03-10,Mar 2024
TXN09259,3,2,2981.85,Bank Transfer,2024-03-17,Mar 2024
TXN09260,5,2,712.41,Bank Transfer,2024-02-13,Feb 2024
TXN09261,1,1,758.68,Bank Transfer,2024-02-03,Feb 2024
TXN09262,8,5,9413.33,Bank Transfer,2024-02-03,Feb 2024
TXN09263,3,3,6791.78,PayNow,2024-05-19,May 2024
TXN09264,8,5,1410.89,Bank Transfer,2024-01-16,Jan 2024
TXN09265,4,2,6239.58,PayPal,2024-03-26,Mar 2024
TXN09266,8,4,2246.04,PayNow,2024-01-30,Jan 2024
TXN09267,5,4,7484.9,PayPal,2024-05-12,May 2024
TXN09268,1,5,7659.37,PayPal,2024-03-14,Mar 2024
TXN09269,6,2,4071.66,PayNow,2024-04-27,Apr 2024
TXN09270,4,1,6598.42,Credit Card,2024-01-01,Jan 2024
TXN09271,7,2,9013.17,Bank Transfer,2024-01-14,Jan 2024
TXN09272,1,2,5108.97,Bank Transfer,2024-04-06,Apr 2024
TXN09273,6,4,4963.89,Bank Transfer,2024-02-01,Feb 2024
TXN09274,2,4,7585.92,Bank Transfer,2024-04-17,Apr 2024
TXN09275,3,5,1883.01,PayNow,2024-04-19,Apr 2024
TXN09276,8,4,8717.1,Bank Transfer,2024-05-19,May 2024
TXN09277,3,3,2345.33,Bank Transfer,2024-05-19,May 2024
TXN09278,5,4,2078.68,Bank Transfer,2024-01-17,Jan 2024
TXN09279,3,2,9488.36,Bank Transfer,2024-02-12,Feb 2024
TXN09280,2,2,5250.98,PayNow,2024-02-20,Feb 2024
TXN09281,3,2,3709.59,Credit Card,2024-02-15,Feb 2024
TXN09282,3,4,6975.52,PayNow,2024-04-08,Apr 2024
TXN09283,2,3,3343.3,Bank Transfer,2024-01-11,Jan 2024
TXN09284,6,2,2262.49,Bank Transfer,2024-03-20,Mar 2024
TXN09285,6,4,4706.36,Credit Card,2024-03-05,Mar 2024
TXN09286,4,5,7209.21,PayNow,2024-05-13,May 2024
TXN09287,5,4,9134.34,Bank Transfer,2024-01-09,Jan 2024
TXN09288,8,3,1572.9,Bank Transfer,2024-02-20,Feb 2024
TXN09289,4,2,7298.96,PayPal,2024-03-28,Mar 2024
TXN09290,6,5,1257.02,Credit Card,2024-05-10,May 2024
TXN09291,4,1,6003.4,PayNow,2024-03-28,Mar 2024
TXN09292,8,3,5918.63,Credit Card,2024-03-28,Mar 2024
TXN09293,3,3,8181.9,PayPal,2024-05-10,May 2024
TXN09294,4,2,7540.05,Bank Transfer,2024-02-03,Feb 2024
TXN09295,1,4,542.55,PayPal,2024-01-04,Jan 2024
TXN09296,7,5,8227.18,PayNow,2024-01-18,Jan 2024
TXN09297,8,3,4930.59,PayNow,2024-04-10,Apr 2024
TXN09298,2,3,5703.27,PayNow,2024-02-13,Feb 2024
TXN09299,6,1,5781.99,PayPal,2024-04-07,Apr 2024
TXN09300,3,2,4851.71,Credit Card,2024-05-26,May 2024
TXN09301,6,2,6936.13,PayNow,2024-02-14,Feb 2024
TXN09302,2,1,7586.96,Credit Card,2024-03-08,Mar 2024
TXN09303,6,4,2190.42,PayNow,2024-04-04,Apr 2024
TXN09304,3,4,6767.28,PayPal,2024-01-19,Jan 2024
TXN09305,1,5,8360.34,Credit Card,2024-04-17,Apr 2024
TXN09306,7,3,5096.79,Bank Transfer,2024-03-21,Mar 2024
TXN09307,7,3,2119.99,PayNow,2024-02-21,Feb 2024
TXN09308,4,2,722.89,PayNow,2024-03-24,Mar 2024
TXN09309,4,2,9794.01,Credit Card,2024-03-10,Mar 2024
TXN09310,4,3,8750.53,Bank Transfer,2024-03-16,Mar 2024
TXN09311,2,3,1918.89,PayNow,2024-05-02,May 2024
TXN09312,2,1,6282.62,PayNow,2024-02-18,Feb 2024
TXN09313,4,1,6381.41,PayNow,2024-04-15,Apr 2024
TXN09314,2,2,2053.56,PayNow,2024-03-02,Mar 2024
TXN09315,7,3,6071.4,PayNow,2024-02-11,Feb 2024
TXN09316,8,1,4631.23,PayPal,2024-04-22,Apr 2024
TXN09317,5,2,5309.5,Bank Transfer,2024-03-15,Mar 2024
TXN09318,8,1,4871.93,Credit Card,2024-01-10,Jan 2024
TXN09319,2,1,1536.8,PayNow,2024-01-11,Jan 2024
TXN09320,1,3,4221.42,PayNow,2024-03-15,Mar 2024
TXN09321,2,1,7519.46,PayPal,2024-02-02,Feb 2024
TXN09322,1,1,3154.92,Credit Card,2024-03-19,Mar 2024
TXN09323,1,4,2110.71,Bank Transfer,2024-01-14,Jan 2024
TXN09324,5,5,2143.39,Credit Card,2024-01-19,Jan 2024
TXN09325,4,1,7272.94,PayPal,2024-03-13,Mar 2024
TXN09326,1,3,1313.19,Credit Card,2024-03-15,Mar 2024
TXN09327,8,1,6876.83,PayNow,2024-01-16,Jan 2024
TXN09328,2,1,8106.79,PayNow,2024-02-22,Feb 2024
TXN09329,4,1,3962.11,PayPal,2024-01-03,Jan 2024
TXN09330,6,1,4176.86,Credit Card,2024-05-20,May 2024
TXN09331,8,3,6651.08,PayNow,2024-04-20,Apr 2024
TXN09332,5,5,2665.47,Credit Card,2024-01-30,Jan 2024
TXN09333,7,1,5884.67,Credit Card,2024-03-26,Mar 2024
TXN09334,3,4,5004.23,Bank Transfer,2024-03-09,Mar 2024
TXN09335,6,2,5628.89,Credit Card,2024-01-17,Jan 2024
TXN09336,6,1,1616.08,PayPal,2024-01-27,Jan 2024
TXN09337,8,1,2932.52,PayNow,2024-02-14,Feb 2024
TXN09338,5,1,839.73,Credit Card,2024-02-19,Feb 2024
TXN09339,6,1,6502.14,PayPal,2024-04-17,Apr 2024
TXN09340,6,3,2546.78,Credit Card,2024-02-17,Feb 2024
TXN09341,4,4,9018.54,Bank Transfer,2024-05-07,May 2024
TXN09342,1,4,1877.8,Credit Card,2024-02-07,Feb 2024
TXN09343,5,3,8230.0,Bank Transfer,2024-05-19,May 2024
TXN09344,1,5,5416.82,Credit Card,2024-03-17,Mar 2024
TXN09345,3,3,7774.64,Bank Transfer,2024-04-19,Apr 2024
TXN09346,7,1,1441.78,Credit Card,2024-03-01,Mar 2024
TXN09347,4,1,8414.93,Credit Card,2024-05-29,May 2024
TXN09348,1,1,8207.71,Credit Card,2024-03-09,Mar 2024
TXN09349,8,1,9942.43,Bank Transfer,2024-02-12,Feb 2024
TXN09350,8,3,7463.33,PayNow,2024-02-17,Feb 2024
TXN09351,3,3,3014.54,Bank Transfer,2024-03-06,Mar 2024
TXN09352,6,1,1912.17,PayPal,2024-03-17,Mar 2024
TXN09353,3,4,2807.06,PayPal,2024-03-07,Mar 2024
TXN09354,7,3,5712.7,Credit Card,2024-04-10,Apr 2024
TXN09355,6,1,9545.85,Bank Transfer,2024-01-10,Jan 2024
TXN09356,3,4,1909.93,PayNow,2024-05-24,May 2024
TXN09357,1,4,5180.74,PayPal,2024-02-18,Feb 2024
TXN09358,4,4,4827.41,Credit Card,2024-05-12,May 2024
TXN09359,8,1,5351.47,Bank Transfer,2024-01-03,Jan 2024
TXN09360,1,5,6291.96,Bank Transfer,2024-03-05,Mar 2024
TXN09361,2,2,2314.46,Credit Card,2024-04-01,Apr 2024
TXN09362,8,5,2194.94,Bank Transfer,2024-03-31,Mar 2024
TXN09363,7,4,1297.02,PayPal,2024-03-04,Mar 2024
TXN09364,1,1,4739.06,Bank Transfer,2024-02-11,Feb 2024
TXN09365,6,1,6952.49,PayPal,2024-05-30,May 2024
TXN09366,1,5,9204.17,PayPal,2024-04-12,Apr 2024
TXN09367,7,1,9786.74,Credit Card,2024-05-30,May 2024
TXN09368,5,1,6897.38,Credit Card,2024-05-21,May 2024
TXN09369,3,4,4215.26,PayPal,2024-05-25,May 2024
TXN09370,7,1,7858.0,PayPal,2024-02-25,Feb 2024
TXN09371,4,2,8254.14,PayNow,2024-02-28,Feb 2024
TXN09372,7,4,7170.99,PayPal,2024-01-12,Jan 2024
TXN09373,1,3,3865.1,Credit Card,2024-04-19,Apr 2024
TXN09374,6,1,6948.38,Credit Card,2024-01-10,Jan 2024
TXN09375,4,1,4452.85,Bank Transfer,2024-05-20,May 2024
TXN09376,1,5,7735.52,Credit Card,2024-04-02,Apr 2024
TXN09377,6,4,9317.2,PayNow,2024-03-30,Mar 2024
TXN09378,5,1,8520.12,PayNow,2024-01-20,Jan 2024
TXN09379,7,1,4228.16,PayNow,2024-02-24,Feb 2024
TXN09380,3,5,6539.1,Credit Card,2024-01-04,Jan 2024
TXN09381,7,1,6021.98,Credit Card,2024-04-22,Apr 2024
TXN09382,4,4,5186.5,PayNow,2024-03-20,Mar 2024
TXN09383,4,2,8457.06,Credit Card,2024-01-04,Jan 2024
TXN09384,8,3,5853.17,Credit Card,2024-04-25,Apr 2024
TXN09385,8,4,4669.42,PayNow,2024-01-31,Jan 2024
TXN09386,1,3,2288.61,PayPal,2024-01-06,Jan 2024
TXN09387,4,1,3657.84,PayPal,2024-03-27,Mar 2024
TXN09388,3,2,6397.55,Credit Card,2024-03-31,Mar 2024
TXN09389,4,5,4239.79,Bank Transfer,2024-05-17,May 2024
TXN09390,1,2,4532.75,PayNow,2024-05-29,May 2024
TXN09391,7,4,8578.08,PayPal,2024-05-22,May 2024
TXN09392,6,2,7834.21,PayNow,2024-04-30,Apr 2024
TXN09393,6,2,2957.76,PayPal,2024-01-20,Jan 2024
TXN09394,4,5,9373.79,PayPal,2024-03-13,Mar 2024
TXN09395,2,2,1038.85,Credit Card,2024-01-01,Jan 2024
TXN09396,4,4,5627.85,Credit Card,2024-01-07,Jan 2024
TXN09397,1,2,6523.12,Credit Card,2024-01-30,Jan 2024
TXN09398,3,2,2942.29,Credit Card,2024-05-08,May 2024
TXN09399,1,5,7010.92,Credit Card,2024-04-13,Apr 2024
TXN09400,8,3,5146.12,PayNow,2024-05-27,May 2024
TXN09401,7,4,1301.49,Credit Card,2024-01-30,Jan 2024
TXN09402,7,3,3468.09,Credit Card,2024-05-07,May 2024
TXN09403,4,5,3244.83,PayPal,2024-03-12,Mar 2024
TXN09404,7,2,1688.81,Bank Transfer,2024-01-20,Jan 2024
TXN09405,8,2,4599.51,Credit Card,2024-04-29,Apr 2024
TXN09406,5,1,2109.05,PayPal,2024-03-28,Mar 2024
TXN09407,3,5,6672.05,PayPal,2024-01-05,Jan 2024
TXN09408,6,5,1850.09,Credit Card,2024-04-01,Apr 2024
TXN09409,6,4,5638.83,PayPal,2024-05-15,May 2024
TXN09410,4,2,6852.42,PayPal,2024-03-05,Mar 2024
TXN09411,6,2,8829.83,Credit Card,2024-03-11,Mar 2024
TXN09412,1,2,2716.15,PayNow,2024-05-16,May 2024
TXN09413,8,4,1300.46,PayNow,2024-05-22,May 2024
TXN09414,5,2,7453.22,Bank Transfer,2024-03-18,Mar 2024
TXN09415,4,4,7825.8,Credit Card,2024-04-22,Apr 2024
TXN09416,6,4,3724.78,PayPal,2024-01-16,Jan 2024
TXN09417,8,4,7660.66,Credit Card,2024-03-19,Mar 2024
TXN09418,4,3,2207.35,Credit Card,2024-05-15,May 2024
TXN09419,3,3,9358.61,Bank Transfer,2024-01-04,Jan 2024
TXN09420,6,2,8546.02,PayNow,2024-05-04,May 2024
TXN09421,2,3,1159.23,Bank Transfer,2024-04-12,Apr 2024
TXN09422,7,4,4330.8,Credit Card,2024-01-29,Jan 2024
TXN09423,7,1,1341.93,PayPal,2024-05-13,May 2024
TXN09424,6,5,8913.31,PayPal,2024-04-19,Apr 2024
TXN09425,3,3,1729.63,PayNow,2024-05-08,May 2024
TXN09426,6,5,1742.56,Bank Transfer,2024-04-17,Apr 2024
TXN09427,6,3,7173.24,Credit Card,2024-05-22,May 2024
TXN09428,5,3,668.74,Bank Transfer,2024-03-17,Mar 2024
TXN09429,7,2,5506.55,Bank Transfer,2024-05-27,May 2024
TXN09430,7,4,6225.4,Credit Card,2024-03-05,Mar 2024
TXN09431,2,3,3295.03,PayPal,2024-05-13,May 2024
TXN09432,3,5,7255.81,PayNow,2024-01-12,Jan 2024
TXN09433,3,5,7241.91,Bank Transfer,2024-02-27,Feb 2024
TXN09434,6,2,710.52,Credit Card,2024-01-20,Jan 2024
TXN09435,2,5,903.25,PayNow,2024-04-29,Apr 2024
TXN09436,8,5,4535.89,Credit Card,2024-05-14,May 2024
TXN09437,6,1,5398.34,Bank Transfer,2024-01-20,Jan 2024
TXN09438,5,3,1169.17,Bank Transfer,2024-03-02,Mar 2024
TXN09439,6,3,7658.94,Bank Transfer,2024-03-05,Mar 2024
TXN09440,8,5,5448.32,PayNow,2024-02-21,Feb 2024
TXN09441,5,2,8893.7,Credit Card,2024-05-05,May 2024
TXN09442,5,2,5500.43,Bank Transfer,2024-04-27,Apr 2024
TXN09443,4,5,3877.69,Credit Card,2024-01-12,Jan 2024
TXN09444,8,5,4564.13,PayPal,2024-01-15,Jan 2024
